,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
10,1556699308484878336,1556699308484878336,1659981011000.0,2022-08-08 17:50:11,+0000,,Women are disproportionately affected by #waterstress in Jordan due to their role in domestic activities and the importance of sanitation for dealing with menstruation and pregnancy. Learn more:  https://t.co/iE7ZziDZrM  Supported by @UNICEFJordan  https://t.co/Nj4PIGdY46,en,['waterstress'],[],29998941,29998941,economistimpact,Economist Impact,1,17,https://twitter.com/economistimpact/status/1556699308484878336,['https://econ.st/3QrHKgK'],['https://pbs.twimg.com/media/FZqBxUsWIAAIr-x.jpg'],1,https://pbs.twimg.com/media/FZqBxUsWIAAIr-x.jpg,False,8,0,1,,None,,,,,,,[],,,,
11,1556615406529519618,1556615406529519618,1659961008000.0,2022-08-08 12:16:48,+0000,,"From pollution to trade, understand how #transparency, #trust and #inclusiveness are vital in creating an open global market post covid-19:  https://t.co/2jhVWkNS6O  https://t.co/gopFiWfibc",en,"['transparency', 'trust', 'inclusiveness']",[],29998941,29998941,economistimpact,Economist Impact,1,12,https://twitter.com/economistimpact/status/1556615406529519618,['https://econ.st/3dg9KW3'],['https://pbs.twimg.com/media/FZo1dnyXgAA4o60.jpg'],1,https://pbs.twimg.com/media/FZo1dnyXgAA4o60.jpg,False,10,0,3,,None,,,,,,,[],,,,
12,1556582194889490432,1556582194889490432,1659953089000.0,2022-08-08 10:04:49,+0000,,"A clean, healthy and sustainable environment is now a universal human right, recognised by the UNGA.   Explore the key findings on #airpollution in Asia through the lens of #business and #humanrights:  https://t.co/guk8qaxdYA  #bizcleanair #bizhumanrights @BizHRAsia_UNDP @EU_FPI  https://t.co/HsGuOF7v5a",en,"['airpollution', 'business', 'humanrights', 'bizcleanair', 'bizhumanrights']",[],29998941,29998941,economistimpact,Economist Impact,1,10,https://twitter.com/economistimpact/status/1556582194889490432,['https://econ.st/3deudul'],[],1,https://pbs.twimg.com/amplify_video_thumb/1556582097082621953/img/itvYvZShjK969c4b.jpg,False,15,0,3,,None,,,,,,,[],,,,
13,1555226587217465344,1555226587217465344,1659629887000.0,2022-08-04 16:18:07,+0000,,"The flow of #plastic into the #ocean is projected to nearly triple by 2040, and the current methods of handling the waste comes with steep expenses. @EconomistMartin explains how our report assesses each plastic #recycling technology  https://t.co/mxYX0syKoF",en,"['plastic', 'ocean', 'recycling']",[],29998941,29998941,economistimpact,Economist Impact,4,16,https://twitter.com/economistimpact/status/1555226587217465344,['https://www.waste360.com/plastics/emerging-plastics-recycling-technologies-where-are-they-headed-part-1'],[],0,,False,8,0,3,,None,,,,,,,[],,,,
14,1555143166470356992,1555143166470356992,1659609998000.0,2022-08-04 10:46:38,+0000,,"A number of countries are consistently in crisis when it comes to #foodinsecurity. There is a role for private sector and governments to focus investment on sources of vulnerability, and to ensure we learn from the very good practices that exist globally:  https://t.co/HDbafUITP1  https://t.co/Ky1hWBZuDI",en,['foodinsecurity'],[],29998941,29998941,economistimpact,Economist Impact,4,10,https://twitter.com/economistimpact/status/1555143166470356992,['https://econ.st/3BFXw39'],[],1,https://pbs.twimg.com/amplify_video_thumb/1555143051135401986/img/RMObdVC3NhqOXHK-.jpg,False,9,0,1,,None,,,,,,,[],,,,
15,1554851250486870018,1554851250486870018,1659540400000.0,2022-08-03 15:26:40,+0000,,"Plastic is now at the top of the UN agenda, but it's not the only ocean problem. “The Invisible Wave” sets out the case for #chemicalpollution to be treated with the same urgency as #plasticpollution. Learn more:  https://t.co/RMsJKNeGZZ  #ZeroMarinePollution  https://t.co/jlKTbiebsW",en,"['chemicalpollution', 'plasticpollution', 'zeromarinepollution']",[],29998941,29998941,economistimpact,Economist Impact,3,15,https://twitter.com/economistimpact/status/1554851250486870018,['https://econ.st/3cYZeT8'],['https://pbs.twimg.com/media/FZPw-LPXwAAbLZZ.png'],1,https://pbs.twimg.com/media/FZPw-LPXwAAbLZZ.png,False,6,0,3,,None,,,,,,,[],,,,
16,1554806093477548035,1554806093477548035,1659529634000.0,2022-08-03 12:27:14,+0000,,"The pandemic shifted priorities in #healthcare. Will short-term drivers of change lead to seismic shifts in how we manage the future well-being of people, systems and society?  https://t.co/Wnoo3HL6YA  https://t.co/JGYDkH5NGT",en,['healthcare'],[],29998941,29998941,economistimpact,Economist Impact,3,12,https://twitter.com/economistimpact/status/1554806093477548035,['https://econ.st/3bqce3R'],['https://pbs.twimg.com/media/FZPH5hjXEAIgBN7.jpg'],1,https://pbs.twimg.com/media/FZPH5hjXEAIgBN7.jpg,False,4,1,0,,None,,,,,,,[],,,,
17,1554779964670705664,1554779964670705664,1659523404000.0,2022-08-03 10:43:24,+0000,,Respecting regenerative agriculture’s historical origins and involving Indigenous practitioners at all levels is essential to ensure that regenerative practices don’t become exploitative:  https://t.co/OEEmTFwJOe  https://t.co/hs8whylsCz,en,[],[],29998941,29998941,economistimpact,Economist Impact,3,10,https://twitter.com/economistimpact/status/1554779964670705664,['https://econ.st/3oRcMTi'],[],1,https://pbs.twimg.com/amplify_video_thumb/1554779940603691013/img/2shwG8DL2O-nfZ5g.jpg,False,4,0,1,,None,,,,,,,[],,,,
18,1554483503219220480,1554483503219220480,1659452722000.0,2022-08-02 15:05:22,+0000,,"GDP is a valuable measure of success, but it can be improved and should not be put on a pedestal  https://t.co/PPSpfYeyAd  #TheSustainabilityProject",en,['thesustainabilityproject'],[],29998941,29998941,economistimpact,Economist Impact,2,15,https://twitter.com/economistimpact/status/1554483503219220480,['https://econ.st/3JqwajB'],[],0,,False,8,0,0,,None,,,,,,,[],,,,
19,1554451387433500674,1554451387433500674,1659445065000.0,2022-08-02 12:57:45,+0000,,ESG inaction will erode your competitive advantage. Discover how to increase your #ESG accountability:  https://t.co/zCA5AFYnn1  Supported by @Cognizant  https://t.co/M1AQhUVu4f,en,['esg'],[],29998941,29998941,economistimpact,Economist Impact,2,12,https://twitter.com/economistimpact/status/1554451387433500674,['https://econ.st/3SjCu0k'],['https://pbs.twimg.com/media/FZKFTGhWYAIX77Z.jpg'],1,https://pbs.twimg.com/media/FZKFTGhWYAIX77Z.jpg,False,3,0,0,,None,,,,,,,[],,,,
20,1554403492772577280,1554403492772577280,1659433646000.0,2022-08-02 09:47:26,+0000,,81% of executives surveyed believe #misinformation is a significant threat to the long-term sustainability of the #news media industry. How can companies adapt? Discover our findings:  https://t.co/KtJuNF7Uhj  Commissioned by @sopasia and supported by @GoogleNewsInit  https://t.co/p4gFLxR4D4,en,"['misinformation', 'news']",[],29998941,29998941,economistimpact,Economist Impact,2,09,https://twitter.com/economistimpact/status/1554403492772577280,['https://econ.st/3SkDYXZ'],[],1,https://pbs.twimg.com/amplify_video_thumb/1554403353261654017/img/GymDylHh80r5h52m.jpg,False,9,0,2,,None,,,,,,,[],,,,
21,1554316086480355328,1554316086480355328,1659412807000.0,2022-08-02 04:00:07,+0000,,"Benedict Tan, group chief digital strategy officer &amp; chief data officer @SingHealthSG explains how #remotecare such as wearable tech benefits patients and doctors in our #HealthcareRedefined podcast:  https://t.co/021QpwnAG7  Commissioned by @Philips  https://t.co/g9PYUyY7tX",en,"['remotecare', 'healthcareredefined']",[],29998941,29998941,economistimpact,Economist Impact,2,04,https://twitter.com/economistimpact/status/1554316086480355328,['https://econ.st/3JkiOoS'],[],1,https://pbs.twimg.com/amplify_video_thumb/1554316059787857920/img/nFszTspGilqm60XQ.jpg,False,4,0,0,,None,,,,,,,[],,,,
22,1554097787658182656,1554097787658182656,1659360760000.0,2022-08-01 13:32:40,+0000,,"Jordan’s economy has been hit hard by the pandemic due to its reliance on services and #tourism. While it tries to bounce back, #waterstress challenges remain a key risk to economic growth in the region:  https://t.co/OcfzEgaAmn  Supported by @UNICEFJordan  https://t.co/bfeGlmxs9p",en,"['tourism', 'waterstress']",[],29998941,29998941,economistimpact,Economist Impact,1,13,https://twitter.com/economistimpact/status/1554097787658182656,['https://econ.st/3zM0K3N'],['https://pbs.twimg.com/media/FZFDs7jWYAAnF60.jpg'],1,https://pbs.twimg.com/media/FZFDs7jWYAAnF60.jpg,False,5,0,2,,None,,,,,,,[],,,,
23,1554086259487916032,1554086259487916032,1659358012000.0,2022-08-01 12:46:52,+0000,,What do you consider to be the most important health trend in a post-pandemic world?,en,[],[],29998941,29998941,economistimpact,Economist Impact,1,12,https://twitter.com/economistimpact/status/1554086259487916032,[],[],0,,False,8,1,0,,None,,,,,,,[],,,,
24,1554029702137929729,1554029702137929729,1659344528000.0,2022-08-01 09:02:08,+0000,,"Only 8.6% of the global economy is currently considered “circular”. Why do we need a #circulareconomy, and how can it shape a healthier, more equitable society?  https://t.co/M60zf43k5q  #TheSustainabilityProject   Supported by @Infosys  https://t.co/HMWNIAOJ1P",en,"['circulareconomy', 'thesustainabilityproject']",[],29998941,29998941,economistimpact,Economist Impact,1,09,https://twitter.com/economistimpact/status/1554029702137929729,['https://econ.st/3zmwtHv'],[],1,https://pbs.twimg.com/amplify_video_thumb/1554029677915906048/img/uhqO46mLHsqFI95T.jpg,False,16,0,10,,None,,,,,,,[],,,,
25,1553278187077095426,1553278187077095426,1659165352000.0,2022-07-30 07:15:52,+0000,,How Asia’s approach to marine #chemicalpollution restored the region’s seas to health—while other parts of the world struggled. Explore our “What if…” imagined scenario from 2045:  https://t.co/Ulww1YDRF3  #ZeroMarinePollution  https://t.co/0vefvc0tgp,en,"['chemicalpollution', 'zeromarinepollution']",[],29998941,29998941,economistimpact,Economist Impact,6,07,https://twitter.com/economistimpact/status/1553278187077095426,['https://econ.st/3bhDt0k'],[],1,https://pbs.twimg.com/amplify_video_thumb/1553278139807289344/img/5-WbriFgwTZcZxXv.jpg,False,15,0,4,,None,,,,,,,[],,,,
26,1552745713343373320,1552745713343373320,1659038401000.0,2022-07-28 20:00:01,+0000,,Aligning country-level policies with research is an important way to successfully combat the spread of #HIV amongst key populations.   Explore our blog series capturing insights from HIV activists around the world:  https://t.co/HRJ6EOs4v2  https://t.co/habhw0EqWH,en,['hiv'],[],29998941,29998941,economistimpact,Economist Impact,4,20,https://twitter.com/economistimpact/status/1552745713343373320,['https://econ.st/3PUm0tK'],['https://pbs.twimg.com/media/FYx1_xXXwAAE-Uo.jpg'],1,https://pbs.twimg.com/media/FYx1_xXXwAAE-Uo.jpg,False,34,0,2,,None,,,,,,,[],,,,
27,1552534351941931008,1552534351941931008,1658988008000.0,2022-07-28 06:00:08,+0000,,"What role does #virtualcare and #remotecare play in Asia Pacific? We ask Dr Louise Schaper, CEO of the @TheInstituteDH. Listen to the latest episode of #HealthcareRedefined:  https://t.co/MU25GkxVDE  Commissioned by @Philips  https://t.co/zXH0aykLa5",en,"['virtualcare', 'remotecare', 'healthcareredefined']",[],29998941,29998941,economistimpact,Economist Impact,4,06,https://twitter.com/economistimpact/status/1552534351941931008,['https://econ.st/3BgvNpM'],[],1,https://pbs.twimg.com/amplify_video_thumb/1552534325262000129/img/bUS6z09pTeQFrov7.jpg,False,6,1,0,,None,,,,,,,[],,,,
28,1552335964231671808,1552335964231671808,1658940709000.0,2022-07-27 16:51:49,+0000,,From the pandemic to the US-China trade dispute - the global economy has been confronted with major shocks. How can businesses build resilience and plan to grow? We've designed two scenarios to help businesses:  https://t.co/6u2HnDra1w  Supported by @googleeurope  https://t.co/27JsCRQSsw,en,[],[],29998941,29998941,economistimpact,Economist Impact,3,16,https://twitter.com/economistimpact/status/1552335964231671808,['https://econ.st/3JbaxDB'],['https://pbs.twimg.com/media/FYsBVRsWYAcEiTO.jpg'],1,https://pbs.twimg.com/media/FYsBVRsWYAcEiTO.jpg,False,10,1,2,,None,,,,,,,[],,,,
29,1552311653894705153,1552311653894705153,1658934913000.0,2022-07-27 15:15:13,+0000,,#TheSustainabilityProject speaks with @EconomistMartin about the implications of the @UN Treaty on #PlasticPollution and other recent signs of progress on the circular economy for plastics  https://t.co/k5pdvHMCuo  #PlasticFreeJuly,en,"['thesustainabilityproject', 'plasticpollution', 'plasticfreejuly']",[],29998941,29998941,economistimpact,Economist Impact,3,15,https://twitter.com/economistimpact/status/1552311653894705153,['https://econ.st/3vnGmn5'],[],0,,False,16,2,6,,None,,,,,,,[],,,,
30,1552276647616864256,1552276647616864256,1658926567000.0,2022-07-27 12:56:07,+0000,,Technologies are being used to tackle #sustainability challenges in cities. Is your city leveraging #technology to enable sustainable growth? Learn from the #DigitalCitiesIndex:  https://t.co/bAKFxya2r6  Supported by @NEC_corp  https://t.co/JbzIrcDMlx,en,"['sustainability', 'technology', 'digitalcitiesindex']",[],29998941,29998941,economistimpact,Economist Impact,3,12,https://twitter.com/economistimpact/status/1552276647616864256,['https://econ.st/3cL8hac'],['https://pbs.twimg.com/media/FYrLYnSWIAAzlVs.jpg'],1,https://pbs.twimg.com/media/FYrLYnSWIAAzlVs.jpg,False,9,0,3,,None,,,,,,,[],,,,
31,1552241193127485441,1552241193127485441,1658918114000.0,2022-07-27 10:35:14,+0000,,"Lack of access to #safewater, sanitation and #hygiene services causes around 1.6m deaths every year globally. Jordan has achieved significant progress, but parts of the population still suffer from a lack of adequate access:  https://t.co/sIL2nS6w3F  Supported by @UNICEFJordan  https://t.co/qu98rNWoYC",en,"['safewater', 'hygiene']",[],29998941,29998941,economistimpact,Economist Impact,3,10,https://twitter.com/economistimpact/status/1552241193127485441,['https://econ.st/3BmL2xo'],['https://pbs.twimg.com/media/FYqrI5SWIAA6qz4.jpg'],1,https://pbs.twimg.com/media/FYqrI5SWIAA6qz4.jpg,False,11,0,4,,None,,,,,,,[],,,,
32,1551968484468428802,1551968484468428802,1658853095000.0,2022-07-26 16:31:35,+0000,,"Air travel executives see clear skies ahead, especially for domestic #travel. Do consumers feel the same? Explore our survey results in the Economist Impact #AirTravel Barometer  https://t.co/oXmY9whCPR  Sponsored by @ATT  https://t.co/xCrVCz2KE7",en,"['travel', 'airtravel']",[],29998941,29998941,economistimpact,Economist Impact,2,16,https://twitter.com/economistimpact/status/1551968484468428802,['https://econ.st/3b7Cb85'],['https://pbs.twimg.com/media/FYmzHKDWQAIitNX.jpg'],1,https://pbs.twimg.com/media/FYmzHKDWQAIitNX.jpg,False,4,1,1,,None,,,,,,,[],,,,
33,1551890013129940998,1551890013129940998,1658834386000.0,2022-07-26 11:19:46,+0000,,"Why is the use of #data in #healthcare lagging behind other industries? And what issues could that bring? We ask Dr Boonchai Kijsanayotin, chair of the @WeAreAeHIN.   Listen to #HealthcareRedefined:  https://t.co/nW8sBkIhRk   Commissioned by @Philips  https://t.co/AC5lYs7ZKI",en,"['data', 'healthcare', 'healthcareredefined']",[],29998941,29998941,economistimpact,Economist Impact,2,11,https://twitter.com/economistimpact/status/1551890013129940998,['https://econ.st/3BiFeEY'],[],1,https://pbs.twimg.com/amplify_video_thumb/1551889987448324098/img/-idEHPSeamESbv_b.jpg,False,5,1,3,,None,,,,,,,[],,,,
34,1551571226807640064,1551571226807640064,1658758381000.0,2022-07-25 14:13:01,+0000,,"Uncertainty across the #globaltrade has shifted focus from efficiency to resilience. Here, we look at how businesses can better strike a balance between these two factors to grow globally and gain a business advantage:  https://t.co/PHrBTKmIAB  Supported by @googleeurope  https://t.co/h4gtwzFNjV",en,['globaltrade'],[],29998941,29998941,economistimpact,Economist Impact,1,14,https://twitter.com/economistimpact/status/1551571226807640064,['https://econ.st/3POMc9v'],['https://pbs.twimg.com/media/FYhJzsFWIAEiNGl.jpg'],1,https://pbs.twimg.com/media/FYhJzsFWIAEiNGl.jpg,False,11,1,2,,None,,,,,,,[],,,,
35,1551567320350429184,1551567320350429184,1658757450000.0,2022-07-25 13:57:30,+0000,,How did #Copenhagen become the most digitised city of the 30 cities ranked on the #DigitalCitiesIndex 2022? We ask Lord Mayor Sophie Hæstorp Andersen:  https://t.co/FRqfj9b7Ft  Supported by @NEC_corp  https://t.co/sHlRudj1fp,en,"['copenhagen', 'digitalcitiesindex']",[],29998941,29998941,economistimpact,Economist Impact,1,13,https://twitter.com/economistimpact/status/1551567320350429184,['https://econ.st/3BdclKz'],[],1,https://pbs.twimg.com/amplify_video_thumb/1551567262187921409/img/SW_1Z7hQ7mC2ublD.jpg,False,7,0,4,,None,,,,,,,[],,,,
36,1551530582357823488,1551530582357823488,1658748691000.0,2022-07-25 11:31:31,+0000,,What should governments prioritise to help end plastic waste?  #PlasticFreeJuly #TheSustainabilityProject,en,"['plasticfreejuly', 'thesustainabilityproject']",[],29998941,29998941,economistimpact,Economist Impact,1,11,https://twitter.com/economistimpact/status/1551530582357823488,[],[],0,,False,22,4,6,,None,,,,,,,[],,,,
37,1551494716260339718,1551494716260339718,1658740140000.0,2022-07-25 09:09:00,+0000,,How #technology can defend #healthcare during times of war. @alcirsantosneto explores innovative solutions to protect medical facilities and personnel caught in #conflict:  https://t.co/hfX58aGRjt,en,"['technology', 'healthcare', 'conflict']",[],29998941,29998941,economistimpact,Economist Impact,1,09,https://twitter.com/economistimpact/status/1551494716260339718,['https://www.linkedin.com/pulse/reviving-hope-amid-rubble-economist-impact/?trackingId=y6n8tJEa37u7CPaRf%2FDgxw%3D%3D'],[],0,,False,6,1,1,,None,,,,,,,[],,,,
38,1550121042835677194,1550121042835677194,1658412631000.0,2022-07-21 14:10:31,+0000,,"#Seagrass meadows as an ecosystem provide carbon-capture services worth US$2.3trn. For companies, the burgeoning #bluecarbon market is another opportunity to protect and restore nature—and fight climate change—while offsetting unavoidable carbon emissions:  https://t.co/tMTJDnDQKG  https://t.co/cROUjgevGF",en,"['seagrass', 'bluecarbon']",[],29998941,29998941,economistimpact,Economist Impact,4,14,https://twitter.com/economistimpact/status/1550121042835677194,['https://econ.st/3B7p8hI'],[],1,https://pbs.twimg.com/amplify_video_thumb/1550120990830575628/img/wDvkKeI_viRow7Ly.jpg,False,19,0,7,,None,,,,,,,[],,,,
39,1550058004187418624,1550058004187418624,1658397601000.0,2022-07-21 10:00:01,+0000,,"Jordan is one of the most water-stressed countries in the world. Increasing #waterstress, amplified by #climatechange, imposes significant economic and social costs in the country and the broader region.   Learn more:  https://t.co/Xhx0dVafTi  https://t.co/FZfFFpaDHf",en,"['waterstress', 'climatechange']",[],29998941,29998941,economistimpact,Economist Impact,4,10,https://twitter.com/economistimpact/status/1550058004187418624,['https://econ.st/3Pn8rTn'],['https://pbs.twimg.com/media/FYLpikIWAAYmRhT.jpg'],1,https://pbs.twimg.com/media/FYLpikIWAAYmRhT.jpg,False,11,1,9,,None,,,,,,,[],,,,
40,1550041876555767808,1550041876555767808,1658393756000.0,2022-07-21 08:55:56,+0000,,#AI can undertake time-consuming tasks like diagnosis and prediction. What does it take for the #healthcare industry to make full use of the technology? Learn more from #HealthcareRedefined:  https://t.co/uE8260MLQQ  Commissioned by @Philips  https://t.co/muDFS3Bz5Q,en,"['ai', 'healthcare', 'healthcareredefined']",[],29998941,29998941,economistimpact,Economist Impact,4,08,https://twitter.com/economistimpact/status/1550041876555767808,['https://econ.st/3RRJwck'],['https://pbs.twimg.com/media/FYLa3y-WAAARxQ1.png'],1,https://pbs.twimg.com/media/FYLa3y-WAAARxQ1.png,False,9,0,5,,None,,,,,,,[],,,,
41,1549774203192221697,1549774203192221697,1658329938000.0,2022-07-20 15:12:18,+0000,,"At a time when global #water systems are coming under increasing stress, the dialogues at the High-Level Conference provided us with hope and inspiration to do better as we approach the 2023 UN Water Conference.    https://t.co/RLAv8EOavj  #SDG6 #TheSustainabilityProject",en,"['water', 'sdg6', 'thesustainabilityproject']",[],29998941,29998941,economistimpact,Economist Impact,3,15,https://twitter.com/economistimpact/status/1549774203192221697,['https://econ.st/3cw77is'],[],0,,False,10,0,5,,None,,,,,,,[],,,,
42,1549751185111932928,1549751185111932928,1658324450000.0,2022-07-20 13:40:50,+0000,,"What are the missing pieces that connect the dots to unlock the potential of #data in #healthcare? @DrSamira_Asma from @WHO, tells us. Listen to the latest #HealthcareRedefined podcast:  https://t.co/bYm4PpnsKl  https://t.co/KDfXJ6lvX6",en,"['data', 'healthcare', 'healthcareredefined']",[],29998941,29998941,economistimpact,Economist Impact,3,13,https://twitter.com/economistimpact/status/1549751185111932928,['https://econ.st/3yXRJ62'],[],1,https://pbs.twimg.com/amplify_video_thumb/1549751159598026757/img/7GTz2NeMpSlJsK-L.jpg,False,14,1,2,,None,,,,,,,[],,,,
43,1549725473244053504,1549725473244053504,1658318319000.0,2022-07-20 11:58:39,+0000,,"#Misinformation is obviously a problem. The debate is really whether that is the onus of the #media companies, or the very platforms that the media companies are on. Where does the story go from here?  https://t.co/buNKMoY4d7  https://t.co/ScXttqSBRR",en,"['misinformation', 'media']",[],29998941,29998941,economistimpact,Economist Impact,3,11,https://twitter.com/economistimpact/status/1549725473244053504,['https://econ.st/3PrJ17h'],['https://pbs.twimg.com/media/FYG7Gv2WYAESEgg.jpg'],1,https://pbs.twimg.com/media/FYG7Gv2WYAESEgg.jpg,False,5,0,0,,None,,,,,,,[],,,,
44,1549227530460225536,1549227530460225536,1658199601000.0,2022-07-19 03:00:01,+0000,,"Despite the challenges, executives in #AsiaPacific are upbeat about the news media industry’s future. We surveyed leaders across the region to find out what they are doing to drive sustainable growth  https://t.co/FvAse9rL5G  Commissioned by @sopasia Supported by @GoogleNewsInit  https://t.co/QUFEEjOA7d",en,['asiapacific'],[],29998941,29998941,economistimpact,Economist Impact,2,03,https://twitter.com/economistimpact/status/1549227530460225536,['https://econ.st/3uTPvDS'],['https://pbs.twimg.com/media/FX_2Op2WQAAfRj_.png'],1,https://pbs.twimg.com/media/FX_2Op2WQAAfRj_.png,False,12,0,2,,None,,,,,,,[],,,,
